A!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!REFDES!FUNC_PRIM_FILE!COMP_PARENT_PPT!COMP_PARENT_PPT_PART!COMP_PARENT_PART_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!FUNC_GROUP!FUNC_ROOM!FUNC_CDS_FSP_UID!FUNC_NO_SWAP_PIN!FUNC_HARD_LOCATION!FUNC_NO_SWAP_GATE_EXT!FUNC_CDS_FSP_MAPPED_CELL!FUNC_CDS_FSP_FPGA_SYMBOL!FUNC_CDS_FSP_TERM_TYPE!FUNC_CDS_FSP_TERM_NAME!FUNC_ROOM!FUNC_GROUP!FUNC_CDS_FSP_TERM_INDEX!FUNC_CDS_FSP_INSTANCE_ID!FUNC_NO_SWAP_GATE!FUNC_NO_XNET_CONNECTION!FUNC_CDS_FSP_IS_FPGA!
J!d:/dev/out/allegro/imx6 rex_v1i1.brd!Sun Mar  5 16:16:40 2023!-100.0000!-100.0000!320.0000!197.0000!0.0001!millimeters!IMX6 REX_V1I1!10.400000 mil!2!UP TO DATE!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327392@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C118!.\chipsView.dat!!!!!!F472!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins316108@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C12!.\chipsView.dat!!!!!!F471!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329490@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C127!.\chipsView.dat!!!!!!F470!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327564@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C128!.\chipsView.dat!!!!!!F469!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328380@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C129!.\chipsView.dat!!!!!!F468!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins314062@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C13!.\chipsView.dat!!!!!!F467!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327328@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C135!.\chipsView.dat!!!!!!F466!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins316046@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C14!.\chipsView.dat!!!!!!F465!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins315806@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C15!.\chipsView.dat!!!!!!F464!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329640@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C151!.\chipsView.dat!!!!!!F463!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins313206@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C16!.\chipsView.dat!!!!!!F462!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins312946@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C17!.\chipsView.dat!!!!!!F461!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329834@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C172!.\chipsView.dat!!!!!!F460!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327906@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C173!.\chipsView.dat!!!!!!F459!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327714@orcad_library.\grm188r60g226mea0l.normal\(chips)!GRM188R60G226MEA0L_C0603_22U!C96!.\chipsView.dat!!!!!!F458!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327736@project_worklib.\c1005x5r1e224m_c102.normal\(chips)!C1005X5R1E224M_C102_C0402_220N!C102!.\chipsView.dat!!!!!!F457!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327670@project_worklib.\c1005x5r1e224m_c103.normal\(chips)!C1005X5R1E224M_C103_C0402_220N!C103!.\chipsView.dat!!!!!!F456!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327264@project_worklib.\c1005x5r1e224m_c104.normal\(chips)!C1005X5R1E224M_C104_C0402_220N!C104!.\chipsView.dat!!!!!!F455!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329682@project_worklib.\c1005x5r1e224m_c105.normal\(chips)!C1005X5R1E224M_C105_C0402_220N!C105!.\chipsView.dat!!!!!!F454!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329340@project_worklib.\c1005x5r1e224m_c107.normal\(chips)!C1005X5R1E224M_C107_C0402_220N!C107!.\chipsView.dat!!!!!!F453!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329660@project_worklib.\c1005x5r1e224m_c108.normal\(chips)!C1005X5R1E224M_C108_C0402_220N!C108!.\chipsView.dat!!!!!!F452!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328012@project_worklib.\c1005x5r1e224m_c109.normal\(chips)!C1005X5R1E224M_C109_C0402_220N!C109!.\chipsView.dat!!!!!!F451!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins314022@project_worklib.\c1005x5r1e224m_c11.normal\(chips)!C1005X5R1E224M_C11_C0402_220N!C11!.\chipsView.dat!!!!!!F450!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327650@project_worklib.\c1005x5r1e224m_c110.normal\(chips)!C1005X5R1E224M_C110_C0402_220N!C110!.\chipsView.dat!!!!!!F449!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329318@project_worklib.\c1005x5r1e224m_c112.normal\(chips)!C1005X5R1E224M_C112_C0402_220N!C112!.\chipsView.dat!!!!!!F448!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329276@project_worklib.\c1005x5r1e224m_c113.normal\(chips)!C1005X5R1E224M_C113_C0402_220N!C113!.\chipsView.dat!!!!!!F447!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328422@project_worklib.\c1005x5r1e224m_c114.normal\(chips)!C1005X5R1E224M_C114_C0402_220N!C114!.\chipsView.dat!!!!!!F446!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327692@project_worklib.\c1005x5r1e224m_c115.normal\(chips)!C1005X5R1E224M_C115_C0402_220N!C115!.\chipsView.dat!!!!!!F445!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328098@project_worklib.\c1005x5r1e224m_c116.normal\(chips)!C1005X5R1E224M_C116_C0402_220N!C116!.\chipsView.dat!!!!!!F444!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327756@project_worklib.\c1005x5r1e224m_c117.normal\(chips)!C1005X5R1E224M_C117_C0402_220N!C117!.\chipsView.dat!!!!!!F443!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329424@project_worklib.\c1005x5r1e224m_c119.normal\(chips)!C1005X5R1E224M_C119_C0402_220N!C119!.\chipsView.dat!!!!!!F442!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328358@project_worklib.\c1005x5r1e224m_c120.normal\(chips)!C1005X5R1E224M_C120_C0402_220N!C120!.\chipsView.dat!!!!!!F441!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327136@project_worklib.\c1005x5r1e224m_c121.normal\(chips)!C1005X5R1E224M_C121_C0402_220N!C121!.\chipsView.dat!!!!!!F440!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327306@project_worklib.\c1005x5r1e224m_c122.normal\(chips)!C1005X5R1E224M_C122_C0402_220N!C122!.\chipsView.dat!!!!!!F439!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329618@project_worklib.\c1005x5r1e224m_c123.normal\(chips)!C1005X5R1E224M_C123_C0402_220N!C123!.\chipsView.dat!!!!!!F438!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328186@project_worklib.\c1005x5r1e224m_c124.normal\(chips)!C1005X5R1E224M_C124_C0402_220N!C124!.\chipsView.dat!!!!!!F437!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329556@project_worklib.\c1005x5r1e224m_c125.normal\(chips)!C1005X5R1E224M_C125_C0402_220N!C125!.\chipsView.dat!!!!!!F436!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327414@project_worklib.\c1005x5r1e224m_c126.normal\(chips)!C1005X5R1E224M_C126_C0402_220N!C126!.\chipsView.dat!!!!!!F435!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327500@project_worklib.\c1005x5r1e224m_c130.normal\(chips)!C1005X5R1E224M_C130_C0402_220N!C130!.\chipsView.dat!!!!!!F434!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328034@project_worklib.\c1005x5r1e224m_c131.normal\(chips)!C1005X5R1E224M_C131_C0402_220N!C131!.\chipsView.dat!!!!!!F433!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327884@project_worklib.\c1005x5r1e224m_c132.normal\(chips)!C1005X5R1E224M_C132_C0402_220N!C132!.\chipsView.dat!!!!!!F432!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328056@project_worklib.\c1005x5r1e224m_c133.normal\(chips)!C1005X5R1E224M_C133_C0402_220N!C133!.\chipsView.dat!!!!!!F431!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327242@project_worklib.\c1005x5r1e224m_c134.normal\(chips)!C1005X5R1E224M_C134_C0402_220N!C134!.\chipsView.dat!!!!!!F430!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328142@project_worklib.\c1005x5r1e224m_c136.normal\(chips)!C1005X5R1E224M_C136_C0402_220N!C136!.\chipsView.dat!!!!!!F429!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329382@project_worklib.\c2012x5r1c226k_c137.normal\(chips)!C2012X5R1C226K_C137_C0805_22U!C137!.\chipsView.dat!!!!!!F428!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328314@project_worklib.\c1005x5r1e224m_c138.normal\(chips)!C1005X5R1E224M_C138_C0402_220N!C138!.\chipsView.dat!!!!!!F427!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328466@project_worklib.\c1005x7r1c103k_c139.normal\(chips)!C1005X7R1C103K_C139_C0402_10N!C139!.\chipsView.dat!!!!!!F426!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327842@project_worklib.\c1005x5r1e224m_c140.normal\(chips)!C1005X5R1E224M_C140_C0402_220N!C140!.\chipsView.dat!!!!!!F425!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327820@project_worklib.\c2012x5r1c226k_c141.normal\(chips)!C2012X5R1C226K_C141_C0805_22U!C141!.\chipsView.dat!!!!!!F424!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327586@project_worklib.\c1005x5r1e224m_c142.normal\(chips)!C1005X5R1E224M_C142_C0402_220N!C142!.\chipsView.dat!!!!!!F423!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329856@project_worklib.\c1005x5r1e224m_c143.normal\(chips)!C1005X5R1E224M_C143_C0402_220N!C143!.\chipsView.dat!!!!!!F422!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329768@project_worklib.\c1005x5r1e224m_c144.normal\(chips)!C1005X5R1E224M_C144_C0402_220N!C144!.\chipsView.dat!!!!!!F421!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328336@project_worklib.\c1005x5r1e224m_c145.normal\(chips)!C1005X5R1E224M_C145_C0402_220N!C145!.\chipsView.dat!!!!!!F420!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329790@project_worklib.\c1005x5r1e224m_c146.normal\(chips)!C1005X5R1E224M_C146_C0402_220N!C146!.\chipsView.dat!!!!!!F419!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329746@project_worklib.\c2012x5r1c226k_c147.normal\(chips)!C2012X5R1C226K_C147_C0805_22U!C147!.\chipsView.dat!!!!!!F418!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328120@project_worklib.\c2012x5r1c226k_c148.normal\(chips)!C2012X5R1C226K_C148_C0805_22U!C148!.\chipsView.dat!!!!!!F417!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327522@project_worklib.\c1005x5r1e224m_c149.normal\(chips)!C1005X5R1E224M_C149_C0402_220N!C149!.\chipsView.dat!!!!!!F416!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329360@project_worklib.\c1005x5r1e224m_c150.normal\(chips)!C1005X5R1E224M_C150_C0402_220N!C150!.\chipsView.dat!!!!!!F415!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329446@project_worklib.\c1005x5r1e224m_c152.normal\(chips)!C1005X5R1E224M_C152_C0402_220N!C152!.\chipsView.dat!!!!!!F414!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327864@project_worklib.\c1005x5r1e224m_c153.normal\(chips)!C1005X5R1E224M_C153_C0402_220N!C153!.\chipsView.dat!!!!!!F413!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329812@project_worklib.\c1005x5r1e224m_c154.normal\(chips)!C1005X5R1E224M_C154_C0402_220N!C154!.\chipsView.dat!!!!!!F412!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328208@project_worklib.\c1005x5r1e224m_c155.normal\(chips)!C1005X5R1E224M_C155_C0402_220N!C155!.\chipsView.dat!!!!!!F411!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327284@project_worklib.\c2012x5r1c226k_c156.normal\(chips)!C2012X5R1C226K_C156_C0805_22U!C156!.\chipsView.dat!!!!!!F410!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327370@project_worklib.\c1005x5r1e224m_c157.normal\(chips)!C1005X5R1E224M_C157_C0402_220N!C157!.\chipsView.dat!!!!!!F409!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327992@project_worklib.\c1005x5r1e224m_c158.normal\(chips)!C1005X5R1E224M_C158_C0402_220N!C158!.\chipsView.dat!!!!!!F408!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328272@project_worklib.\c1005x5r1e224m_c159.normal\(chips)!C1005X5R1E224M_C159_C0402_220N!C159!.\chipsView.dat!!!!!!F407!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327348@project_worklib.\c1005x5r1e224m_c160.normal\(chips)!C1005X5R1E224M_C160_C0402_220N!C160!.\chipsView.dat!!!!!!F406!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327158@project_worklib.\c1005x5r1e224m_c161.normal\(chips)!C1005X5R1E224M_C161_C0402_220N!C161!.\chipsView.dat!!!!!!F405!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328444@project_worklib.\c1005x5r1e224m_c162.normal\(chips)!C1005X5R1E224M_C162_C0402_220N!C162!.\chipsView.dat!!!!!!F404!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329512@project_worklib.\c1005x5r1e224m_c163.normal\(chips)!C1005X5R1E224M_C163_C0402_220N!C163!.\chipsView.dat!!!!!!F403!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328228@project_worklib.\c1005x5r1e224m_c164.normal\(chips)!C1005X5R1E224M_C164_C0402_220N!C164!.\chipsView.dat!!!!!!F402!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329876@project_worklib.\c1005x5r1e224m_c165.normal\(chips)!C1005X5R1E224M_C165_C0402_220N!C165!.\chipsView.dat!!!!!!F401!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329724@project_worklib.\c1005x5r1e224m_c166.normal\(chips)!C1005X5R1E224M_C166_C0402_220N!C166!.\chipsView.dat!!!!!!F400!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329468@project_worklib.\c1005x5r1e224m_c167.normal\(chips)!C1005X5R1E224M_C167_C0402_220N!C167!.\chipsView.dat!!!!!!F399!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins329404@project_worklib.\c1005x5r1e224m_c168.normal\(chips)!C1005X5R1E224M_C168_C0402_220N!C168!.\chipsView.dat!!!!!!F398!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins328076@project_worklib.\c1005x5r1e224m_c169.normal\(chips)!C1005X5R1E224M_C169_C0402_220N!C169!.\chipsView.dat!!!!!!F397!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327178@project_worklib.\c1005x5r1e224m_c170.normal\(chips)!C1005X5R1E224M_C170_C0402_220N!C170!.\chipsView.dat!!!!!!F396!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327198@project_worklib.\c1005x5r1e224m_c171.normal\(chips)!C1005X5R1E224M_C171_C0402_220N!C171!.\chipsView.dat!!!!!!F395!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins327542@project_worklib.\c1005x5r1e224m_c174.normal\(chips)!C1005X5R1E224M_C174_C0402_220N!C174!.\chipsView.dat!!!!!!F394!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332465@project_worklib.\c1005c0g1h220j_c175.normal\(chips)!C1005C0G1H220J_C175_C0402_22PF!C175!.\chipsView.dat!!!!!!F393!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins333487@project_worklib.\c1005c0g1h220j_c176.normal\(chips)!C1005C0G1H220J_C176_C0402_22PF!C176!.\chipsView.dat!!!!!!F392!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332077@project_worklib.\c1608x5r0j106m_c177.normal\(chips)!C1608X5R0J106M_C177_C0603_10U!C177!.\chipsView.dat!!!!!!F391!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332913@project_worklib.\c1608x5r0j106m_c178.normal\(chips)!C1608X5R0J106M_C178_C0603_10U!C178!.\chipsView.dat!!!!!!F390!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332737@project_worklib.\grm1555c1h561ja01d_c179.normal\(chips)!GRM1555C1H561JA01D_C179_C0402_560PF!C179!.\chipsView.dat!!!!!!F389!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins313086@project_worklib.\c1005x5r1h104k_c18.normal\(chips)!C1005X5R1H104K_C18_C0402_100N!C18!.\chipsView.dat!!!!!!F388!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins333531@project_worklib.\c1608x5r0j106m_c180.normal\(chips)!C1608X5R0J106M_C180_C0603_10U!C180!.\chipsView.dat!!!!!!F387!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins333509@project_worklib.\c1005x5r1h104k_c181.normal\(chips)!C1005X5R1H104K_C181_C0402_100N!C181!.\chipsView.dat!!!!!!F386!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332781@project_worklib.\c1005x7r1c103k_c182.normal\(chips)!C1005X7R1C103K_C182_C0402_10N!C182!.\chipsView.dat!!!!!!F385!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332179@project_worklib.\c1005x7r1c103k_c183.normal\(chips)!C1005X7R1C103K_C183_C0402_10N!C183!.\chipsView.dat!!!!!!F384!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins333027@project_worklib.\c1005x7r1c103k_c184.normal\(chips)!C1005X7R1C103K_C184_C0402_10N!C184!.\chipsView.dat!!!!!!F383!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332421@project_worklib.\c1005x7r1c103k_c185.normal\(chips)!C1005X7R1C103K_C185_C0402_10N!C185!.\chipsView.dat!!!!!!F382!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins333421@project_worklib.\c1608x5r0j106m_c186.normal\(chips)!C1608X5R0J106M_C186_C0603_10U!C186!.\chipsView.dat!!!!!!F381!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332759@project_worklib.\c1005x5r1h104k_c187.normal\(chips)!C1005X5R1H104K_C187_C0402_100N!C187!.\chipsView.dat!!!!!!F380!!!!!!!!!!!!!!!!!!
S!@\imx6 rex_v1i1\.all_design(sch_1):ins332671@project_worklib.\c1005x7r1c103k_c188.normal\(chips)!C1005X7R1C103K_C188_C0402_10N!C188!.\chipsView.dat!!!!!!F379!!!!!!!!!!!!!!!!!!
